 ,Image,Region,Area-B,Area-G,Mean-B,Mean-G,IntDen-B,IntDen-G
1163,07-DAPI-9-40x-402ms.tif,NBL,0.0627,0.0627,25.2111,5.308,1.5812,0.3329
1164,07-DAPI-9-40x-402ms.tif,NBL,0.0357,0.0357,40.6596,0.7538,1.4515,0.0269
1165,07-DAPI-9-40x-402ms.tif,NBL,0.0179,0.0179,42.697,1.3515,0.7644,0.0242
1166,07-DAPI-9-40x-402ms.tif,NBL,0.04,0.04,38.542,1.4932,1.5432,0.0598
1167,07-DAPI-9-40x-402ms.tif,NBL,0.0178,0.0178,47.2988,1.6037,0.8417,0.0285
1168,07-DAPI-9-40x-402ms.tif,NBL,0.0424,0.0424,40.5806,0.6522,1.7217,0.0277
1169,07-DAPI-9-40x-402ms.tif,NBL,0.0306,0.0306,34.8333,1.6099,1.0659,0.0493
1170,07-DAPI-9-40x-402ms.tif,NBL,0.0826,0.0826,24.4284,1.1932,2.0171,0.0985
1171,07-DAPI-9-40x-402ms.tif,NBL,0.0333,0.0333,36.9837,0.6287,1.232,0.0209
1172,07-DAPI-9-40x-402ms.tif,NBL,0.0847,0.0847,28.7657,0.8105,2.4377,0.0687
1173,07-DAPI-9-40x-402ms.tif,NBL,0.0314,0.0314,40.2422,0.6125,1.2619,0.0192
