 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
173;04-DAPI-1-40x-760ms.tif;BL;0.0142;0.0142;105.5191;0.7176;1.4999;0.0102
174;04-DAPI-1-40x-760ms.tif;BL;0.0218;0.0218;94.7512;0.7512;2.0665;0.0164
175;04-DAPI-1-40x-760ms.tif;BL;0.0344;0.0344;100.6719;0.6341;3.4628;0.0218
176;04-DAPI-1-40x-760ms.tif;BL;0.0119;0.0119;90.8091;0.6273;1.0839;0.0075
177;04-DAPI-1-40x-760ms.tif;BL;0.0803;0.0803;107.8662;0.4257;8.6611;0.0342
178;04-DAPI-1-40x-760ms.tif;BL;0.0572;0.0572;104.4175;0.1765;5.9709;0.0101
179;04-DAPI-1-40x-760ms.tif;BL;0.0792;0.0792;89.6438;0.1247;7.1007;0.0099
180;04-DAPI-1-40x-760ms.tif;BL;0.0615;0.0615;71.5661;0.0988;4.403;0.0061
181;04-DAPI-1-40x-760ms.tif;BL;0.043;0.043;70.8586;0.0732;3.0447;0.0031
182;04-DAPI-1-40x-760ms.tif;BL;0.0527;0.0527;107.3169;0.0679;5.6593;0.0036
183;04-DAPI-1-40x-760ms.tif;BL;0.0373;0.0373;77.6831;0.8866;2.8996;0.0331
184;04-DAPI-1-40x-760ms.tif;BL;0.042;0.042;102.0155;1.0129;4.2839;0.0425
185;04-DAPI-1-40x-760ms.tif;BL;0.0451;0.0451;106.5457;1.2668;4.8094;0.0572
186;04-DAPI-1-40x-760ms.tif;BL;0.0511;0.0511;101.0849;1.5223;5.1661;0.0778
187;04-DAPI-1-40x-760ms.tif;BL;0.0747;0.0747;120.2035;2.2485;8.9735;0.1679
188;04-DAPI-1-40x-760ms.tif;BL;0.0778;0.0778;108.0349;1.8312;8.4051;0.1425
189;04-DAPI-1-40x-760ms.tif;BL;0.0465;0.0465;102.7972;1.4382;4.7852;0.0669
190;04-DAPI-1-40x-760ms.tif;BL;0.1188;0.1188;102.5005;1.7671;12.1786;0.21
191;04-DAPI-1-40x-760ms.tif;BL;0.0527;0.0527;106.0782;0.8951;5.594;0.0472
192;04-DAPI-1-40x-760ms.tif;BL;0.0543;0.0543;109.718;1.21;5.9526;0.0656
193;04-DAPI-1-40x-760ms.tif;BL;0.0637;0.0637;110.0358;1.9523;7.0086;0.1243
194;04-DAPI-1-40x-760ms.tif;BL;0.1239;0.1239;108.2023;1.831;13.4079;0.2269
195;04-DAPI-1-40x-760ms.tif;BL;0.0454;0.0454;106.2488;1.6555;4.819;0.0751
196;04-DAPI-1-40x-760ms.tif;BL;0.0829;0.0829;107.3325;0.767;8.8978;0.0636
197;04-DAPI-1-40x-760ms.tif;BL;0.0481;0.0481;120.7246;2.3634;5.8031;0.1136
198;04-DAPI-1-40x-760ms.tif;BL;0.0264;0.0264;110.3004;1.7572;2.9083;0.0463
199;04-DAPI-1-40x-760ms.tif;BL;0.0472;0.0472;104.2966;0.8989;4.9229;0.0424
200;04-DAPI-1-40x-760ms.tif;BL;0.0279;0.0279;94.9533;0.8949;2.6479;0.025
201;05-DAPI-1-40x-760ms.tif;BL;0.0336;0.0336;104.7968;0.7452;3.5251;0.0251
202;05-DAPI-1-40x-760ms.tif;BL;0.052;0.052;109.4718;0.6347;5.6898;0.033
203;05-DAPI-1-40x-760ms.tif;BL;0.0469;0.0469;108.5023;1.2755;5.086;0.0598
204;05-DAPI-1-40x-760ms.tif;BL;0.0476;0.0476;106.5034;0.8998;5.0732;0.0429
205;05-DAPI-1-40x-760ms.tif;BL;0.0353;0.0353;105.3415;0.96;3.7148;0.0339
206;05-DAPI-1-40x-760ms.tif;BL;0.0819;0.0819;98.5748;0.8821;8.0755;0.0723
